Ticker,Frequency,Name,Percentage
MNGGF,15,01 COMMUNIQUE LAB CO,7.711434422424359e-05
MQG.AU,1,AIDA Pharmaceuticals,5.140956281616238e-06
LLDTF,13,SILVER BEAR RESOUR C,6.68324316610111e-05
AGMIF,2,City Developments Li,1.0281912563232476e-05
ATVOF,2,Fund.Com Inc,1.0281912563232476e-05
BLAIF,3,SKY NETWORK TELEVI N,1.5422868844848717e-05
POETF,12,TRICON CAPITAL GRO C,6.169147537939487e-05
EACC,7,TX Holdings Inc.,3.598669397131367e-05
RWGI,4,CK INFRASTRUCTURE HK,2.0563825126464953e-05
SLDC,333,GPE BRUXELLES LAM NP,0.0017119384417782074
AWNE,7,APPLE RUSH COMPANY C,3.598669397131367e-05
CRFU,7,LIFE SYSTEMS INC COM,3.598669397131367e-05
DNAG,3,SEVEN & I HOLDINGS N,1.5422868844848717e-05
MNBEF,7,ARB CORPORATION. NPV,3.598669397131367e-05
GMPXF,3,Stora Enso OYJ (ADR),1.5422868844848717e-05
CMPRF,3,"Teton Advisors, Inc.",1.5422868844848717e-05
COPRF,4,NEXUS GOLD CORP COM ,2.0563825126464953e-05
KDNG,6,TECNISA SA ADR EA RE,3.0845737689697434e-05
VIVK,2,ABENGOA SA EUR0.02 C,1.0281912563232476e-05
EVRRF,4,Appalachian Mountain,2.0563825126464953e-05
GMHLY,6,CEO AMERICA INC COM ,3.0845737689697434e-05
GTOFF,20,DAIICHI SANKYO COM S,0.00010281912563232477
KSANF,3,IAHL CORPORATION COM,1.5422868844848717e-05
AKBLF,47,PORSCHE AUTO HL SE N,0.0002416249452359632
CRWOY,4,WEST AFRICAN RES NPV,2.0563825126464953e-05
CRZHF,5,Diamant Art Corporat,2.5704781408081192e-05
DCOHF,4,FUNCOM N.V. EUR0.04,2.0563825126464953e-05
EMBT,4,Mongolia Growth Grou,2.0563825126464953e-05
ECOP,9,,4.6268606534546144e-05
POWN,6,LLOYDS BANKING GP OR,3.0845737689697434e-05
CASL,3,ALDRIDGE MINERALS CO,1.5422868844848717e-05
FCBI,3,Asiatravel.com Ltd.,1.5422868844848717e-05
JKDG,32,BLACK ISLE RES COR C,0.00016451060101171962
SSYT,4,POET TECHNOLOGIES CO,2.0563825126464953e-05
AITG,6,"Eautoclaims, Inc.",3.0845737689697434e-05
ETCIA,7,RODEDAWG INTL INDS C,3.598669397131367e-05
HSCC,12,SOLID CONTROLS INC C,6.169147537939487e-05
SFHLF,7,Americas Wind Energy,3.598669397131367e-05
DRUNF,10,CAREFREE GROUP INC C,5.1409562816162384e-05
IALS,4,"DNAPrint Genomics, I",2.0563825126464953e-05
IFNNF,12,MINEBEA MITSUMI NPV,6.169147537939487e-05
VSTE,9,GMP CAPITAL CORP COM,4.6268606534546144e-05
AQQSQ,7,Compartamos Sab De C,3.598669397131367e-05
NHLI,3,COPPER ONE INC COM N,1.5422868844848717e-05
CRTC,2483,KADING COMP S A COMM,0.012764994447253122
KOD.X,5,Vivakor inc,2.5704781408081192e-05
WSGF,4,EVERTON RESOURCES CO,2.0563825126464953e-05
NBW,90,GAM HOLDING AG UNSP ,0.00046268606534546143
SAUNF,4,Gemalto NV,2.0563825126464953e-05
ccn,8,KANSAI PAINT CO NPV,4.1127650252929905e-05
DSGE,2,ALK-ABELLO A/S DKK10,1.0281912563232476e-05
SAXPY,7,CHINA RAILWAY GROU A,3.598669397131367e-05
SBAY,1,,5.140956281616238e-06
SBAZ,7,DICKSON CONCEPT IN H,3.598669397131367e-05
BMDPY,74,EMBER THERAPEUTICS C,0.00038043076483960166
BSWQY,17,Eco-Shift Power Corp,8.739625678747605e-05
LSE.LN,1,POW ENTERTAINMENT CO,5.140956281616238e-06
DHX.A,11,AM Castle & Co,5.655051909777862e-05
DHX.B,17,Frederick County Ban,8.739625678747605e-05
DMQHF,10,JunkieDog.com Inc,5.1409562816162384e-05
CPBLF,7,SYSTECH SYSTEMS IN C,3.598669397131367e-05
DPLY,8,Air Transport Group ,4.1127650252929905e-05
IKTSY,9,Electronic Tele-Comm,4.6268606534546144e-05
SUNC,6,HOMELAND SECURITY CO,3.0845737689697434e-05
WNDLF,6,SAF HOLLAND EUR0.01 ,3.0845737689697434e-05
hr,9,DREAM UNLIMITED CO C,4.6268606534546144e-05
QBE,61,Qest Corp,0.00031359833317859057
SAR.L,16,INFINEON TECHNOLOG O,8.225530050585981e-05
UKOG,4,,2.0563825126464953e-05
FTMIB,4,American Spectrum Re,2.0563825126464953e-05
sfm,45,Nouveau Holdings Ltd,0.00023134303267273072
RWX,60,CRITIC CLOTHING IN C,0.00030845737689697434
DDT,20,,0.00010281912563232477
ine,2,World Series of Golf,1.0281912563232476e-05
SBFC,1,Neuberger Ber. CA In,5.140956281616238e-06
SBFFF,16,AUSNET SERVICES NPV,8.225530050585981e-05
SBFFY,5,,2.5704781408081192e-05
CHPRF,14,,7.197338794262735e-05
SHTDF,2,SAMPO PLC UNSP ADR E,1.0281912563232476e-05
VUME,4,,2.0563825126464953e-05
ITEN,4,STATE BANK CORP COM ,2.0563825126464953e-05
NRCI,3,BCA MPS UNSP ADR EAC,1.5422868844848717e-05
ARSEF,7,,3.598669397131367e-05
CBHDF,4,,2.0563825126464953e-05
EIHDF,17,,8.739625678747605e-05
NUBC,5,,2.5704781408081192e-05
CNSWF,23,DHX MEDIA COM NPV (C,0.0001182419944771735
CRRTF,4,ALS LIMITED NPV,2.0563825126464953e-05
CWNR,8,DEPLOY TECHNOLOGIE C,4.1127650252929905e-05
ESRG,6,INTERTEK GROUP UNSP ,3.0845737689697434e-05
EXSFF,4,Suncast Solar Energy,2.0563825126464953e-05
KGI,1,WENDEL EUR4,5.140956281616238e-06
GEBHY,6,,3.0845737689697434e-05
LNGGF,4,,2.0563825126464953e-05
ALKN,4683,,0.024075098266808845
HWSY,7,,3.598669397131367e-05
MDCN,11,,5.655051909777862e-05
RMRDF,5,,2.5704781408081192e-05
TBEV,289,SPDR Dow Jones Inter,0.0014857363653870928
CZID,5,,2.5704781408081192e-05
ATBPF,4,,2.0563825126464953e-05
FLPC,3452,Southeastern Bank Fi,0.017746581084139255
PHPYF,3,SBM OFFSHORE NV EUR0,1.5422868844848717e-05
SELRD,3,SBM OFFSHORE NV ADR ,1.5422868844848717e-05
CSHX,6,CHAMPION IRON LTD NP,3.0845737689697434e-05
MCAR,6,SINOPHARM GROUP CO ',3.0845737689697434e-05
SCND,5,Paperworks Inc,2.5704781408081192e-05
MOST,13,CodeSmart Holdings I,6.68324316610111e-05
POFNF,15,National Research Co,7.711434422424359e-05
APRWF,7,ALTAI RESOURCES COM ,3.598669397131367e-05
MRCBF,11,RED EAGLE EXPL LTD C,5.655051909777862e-05
NKG,58,888 HOLDINGS ORD GBP,0.00029817546433374184
HBAYF,86,Northumberland Banco,0.0004421222402189965
FANUF,14,CONSTELLATION SOFT C,7.197338794262735e-05
KTHN,13,CRESCITA THERAPEUT C,6.68324316610111e-05
NSUPF,3,Crosswind Renewable ,1.5422868844848717e-05
PNG,13,ELECTRON SOLAR EGY C,6.68324316610111e-05
glpi,3,EXPLOR RESOURCES COM,1.5422868844848717e-05
pdfs,4,,2.0563825126464953e-05
ISRPF,4,Genting Berhad (ADR),2.0563825126464953e-05
XSNX,34,,0.0001747925135749521
YRBAF,4,Alkane Inc.,2.0563825126464953e-05
DSCSY,4,Hawk Systems Inc,2.0563825126464953e-05
RIGI,3,Medican Enterprises ,1.5422868844848717e-05
SDDFF,6,RADISSON MINING RE C,3.0845737689697434e-05
CHLKF,6,HIGH PERFORMANCE B C,3.0845737689697434e-05
FBSI,2,CITIZENS INDEPENDE C,1.0281912563232476e-05
PCFG,4,ANTIBE THERAPEUTIC C,2.0563825126464953e-05
IDVC,5,First Liberty Power ,2.5704781408081192e-05
ULNV,13,PUSHPAY HOLDINGS NPV,6.68324316610111e-05
IMDC,9,,4.6268606534546144e-05
SNLS,3,CASHMERE VALLEY BK C,1.5422868844848717e-05
TMTNF,14,Mercari Communicatio,7.197338794262735e-05
GDSKF,4,Scientific Industrie,2.0563825126464953e-05
SBBSF,2,MobileSmith Inc,1.0281912563232476e-05
CAFS,12,POWER FINL CORP COM ,6.169147537939487e-05
SYIEF,11,ATLANTIC POWER COR 4,5.655051909777862e-05
BCDI,5,MORGUARD CORPORATI C,2.5704781408081192e-05
DWDZF,6,Nuveen Georgia Divid,3.0845737689697434e-05
IALB,6,HUDSON'S BAY CO COM ,3.0845737689697434e-05
SFRI,4,FANUC CORP NPV,2.0563825126464953e-05
GCLT,3,KATAHDIN BANKSHARE C,1.5422868844848717e-05
LFUGF,6,NORTHERN SUPERIOR CO,3.0845737689697434e-05
SDTC,4,PAA Natural Gas Stor,2.0563825126464953e-05
TSCC,3,,1.5422868844848717e-05
COYN,13,,6.68324316610111e-05
DNHBY,15,ISHARES USD CORP BON,7.711434422424359e-05
DTOR,6,XsunX Inc,3.0845737689697434e-05
MPGPF,9,YORBEAU RES INC CLAS,4.6268606534546144e-05
HCG.to,35,DISCO CORPORATION UN,0.00017993346985656835
DLAKF,24,Rineon Group Inc,0.00012338295075878974
NXUR,3,SIDERAR SA 'A'ARS1,1.5422868844848717e-05
MAIL,26,CHINA MOBILE LTD NPV,0.0001336648633220222
ATOXF,4,The First Bancshares,2.0563825126464953e-05
ESCSQ,5,Pacific Gold Corp.,2.5704781408081192e-05
GSIL,3,Infrastructure Devel,1.5422868844848717e-05
SFBR,3,PORTER HOLDING INT C,1.5422868844848717e-05
UIFC,3,IN Media Corp,1.5422868844848717e-05
DDNFF,4,SAN LUIS TR BK FSB C,2.0563825126464953e-05
GLVMF,5,TOROMONT INDUSTRIE C,2.5704781408081192e-05
PBMLF,7,NEVADA ZINC CORP NPV,3.598669397131367e-05
POSRF,3,Sabana Shariah Compl,1.5422868844848717e-05
QTRFF,3,CAFE SERENDIPITY COM,1.5422868844848717e-05
BSCA,3,SYMRISE AG NPV (BR),1.5422868844848717e-05
CDGXY,4,,2.0563825126464953e-05
CRXM,6,DATAWIND INC COM NPV,3.0845737689697434e-05
GOOGLE,34,INDEPENDENT ALLIAN C,0.0001747925135749521
BEGYF,6,SAFARI CORP COM STK ,3.0845737689697434e-05
DIGM,7,GAINCLIENTS INC COM ,3.598669397131367e-05
IVSW,3,LI & FUNG HKD0.0125,1.5422868844848717e-05
ACCR,12,Sentaida Tire Co Ltd,6.169147537939487e-05
BPOPP,5,Technology Solutions,2.5704781408081192e-05
NMGGF,2,COPsync Inc,1.0281912563232476e-05
APPPF,7,DnB Nor ASA,3.598669397131367e-05
CLASF,6,Del Toro Silver Corp,3.0845737689697434e-05
SNLC,4,PAGEGROUP PLC ORD GB,2.0563825126464953e-05
VRXWF,3,,1.5422868844848717e-05
SCIO,6,DEUTSCHE LUFTHANSA O,3.0845737689697434e-05
ZCLCF,4,NX Uranium Inc,2.0563825126464953e-05
CIBN,6,,3.0845737689697434e-05
ELRRF,2,DURANGO RES INC COM ,1.0281912563232476e-05
HBM.CA,21,Escalera Resources C,0.000107960081913941
TECK.A,22,GEN STORE INTL CP CO,0.00011310103819555725
TECK.B,171,SAFEBRAIN SYS INC CO,0.0008791035241563767
LNGG,46,UNITI FINANCIAL CO C,0.000236483988954347
IHHSF,3,ADAMERA MINERALS C C,1.5422868844848717e-05
PSWW,3,GOLDEN VALLEY MINE C,1.5422868844848717e-05
CTJHY,4,PACIFIC BOOKER MIN C,2.0563825126464953e-05
EDTXF,14,POLAR STAR MINING CP,7.197338794262735e-05
GRHPQ,3,,1.5422868844848717e-05
HFCO,6,BANK OF SANTA CLAR C,3.0845737689697434e-05
WZENY,10,CHINA DONGXIANG (G U,5.1409562816162384e-05
DXG,1,Taxus Cardium Pharma,5.140956281616238e-06
BANCU,3,,1.5422868844848717e-05
SBHO,10,Bayfield Energy Hold,5.1409562816162384e-05
FROT,176,,0.000904808305564458
SBOX,5,INTERVISION NETWOR C,2.5704781408081192e-05
WZGRF,8,"Access Power, Inc.",4.1127650252929905e-05
GLUC,5,Popular Inc,2.5704781408081192e-05
LTKBF,3,NETWORK MEDIA GRP CO,1.5422868844848717e-05
NHEGY,12,CORNERSTONE METALS C,6.169147537939487e-05
DYFSF,9,COLORADO RES LTD COM,4.6268606534546144e-05
FIORF,6,SECURITY NATL CORP C,3.0845737689697434e-05
HIHO,121,MEDIAVALET INC COM N,0.0006220557100755648
CYBF,2,Scio Diamond Technol,1.0281912563232476e-05
SVNNF,4,ZCL COMPOSITE INC CO,2.0563825126464953e-05
lSK,1,Community Investors ,5.140956281616238e-06
AO,3,ELORO RESOURCES LT C,1.5422868844848717e-05
JUST,2,,1.0281912563232476e-05
KNOS,5,,2.5704781408081192e-05
TPT,4,,2.0563825126464953e-05
YOU,8,Linn Energy Inc,4.1127650252929905e-05
BIPH,7,ISHARES III PLC MSCI,3.598669397131367e-05
PPTIQ,3,Principal Solar Inc,1.5422868844848717e-05
EIO,33,CITIC Resources Hold,0.00016965155729333587
MIW,39,Spectral Medical Inc,0.0002004972949830333
NUW,34,GREENHUNTER RES 10% ,0.0001747925135749521
NUV,162,Hydrogen Future Corp,0.0008328349176218307
husa,58,Webzen Inc (ADR),0.00029817546433374184
EOSI,6,,3.0845737689697434e-05
ev,37,BANC OF CALIFORNIA E,0.00019021538241980083
kbr,2,STEUBEN TST CO HOR C,1.0281912563232476e-05
ptgx,27,Falconridge Oil Tech,0.00013880581960363844
TPRP,8,SUPERBOX INC COM USD,4.1127650252929905e-05
enza,1,WESTERNZAGROS RESO C,5.140956281616238e-06
ono,2,Glucose Health Inc,1.0281912563232476e-05
avings,2,LOGISTEC CORP CLASS',1.0281912563232476e-05
hops,2,NIGHTHAWK ENERGY SPO,1.0281912563232476e-05
IWO,74,DYNACERT INC COM NPV,0.00038043076483960166
July,1,Fiore Exploration Lt,5.140956281616238e-06
xtly,4,Highway Holdings Lim,2.0563825126464953e-05
AXM,1,Cyberfort Software I,5.140956281616238e-06
FAT,94,SAVANNAH PETROLEUM O,0.0004832498904719264
CRBC,9,,4.6268606534546144e-05
gc_F,3,,1.5422868844848717e-05
ery,3,,1.5422868844848717e-05
sfl,6,Kronos Advanced Tech,3.0845737689697434e-05
hub,1,,5.140956281616238e-06
AEZE,1,,5.140956281616238e-06
VFCEL,1,Biophan Technologies,5.140956281616238e-06
LXRP,3055,Protein Polymer Tech,0.01570562144033761
SBKCQ,1,,5.140956281616238e-06
SBKFF,5,Eaton Vance Michigan,2.5704781408081192e-05
SBKO,7,Nuveen Amt-Free Muni,3.598669397131367e-05
EFO,2,Nuveen Municipal Val,1.0281912563232476e-05
EFU,2,,1.0281912563232476e-05
GOFF,14,"Eos International, I",7.197338794262735e-05
GOFPY,11,,5.655051909777862e-05
GOGY,6,,3.0845737689697434e-05
DIAX,68,,0.0003495850271499042
atw,14,TOWER PROPERTIES C C,7.197338794262735e-05
lpl,4,,2.0563825126464953e-05
nr,6,,3.0845737689697434e-05
pme,5,,2.5704781408081192e-05
rdc,5,,2.5704781408081192e-05
SBIO,28,iShares Russell 2000,0.0001439467758852547
SBLKL,8,,4.1127650252929905e-05
SBNB,7,,3.598669397131367e-05
DMF,60,,0.00030845737689697434
PXSG,6,,3.0845737689697434e-05
IYH,74,,0.00038043076483960166
FTXH,6,,3.0845737689697434e-05
VTECH,2,,1.0281912563232476e-05
SCMR,7,,3.598669397131367e-05
ed,120,,0.0006169147537939487
CUPM,77,,0.0003958536336844504
Nao,8,,4.1127650252929905e-05
MPACW,5,Lexaria Bioscience C,2.5704781408081192e-05
JJN,25,Security Bank Corpor,0.00012852390704040596
JJP,8,STATE BK OF INDIA GD,4.1127650252929905e-05
JJT,5,Summit Bank Oregon,2.5704781408081192e-05
JJU,11,ProShares Ultra MSCI,5.655051909777862e-05
TPNI,65,ProShares UltraShort,0.0003341621583050555
TPNL,8,Goff Corp,4.1127650252929905e-05
TPSSF,3,OPAP(ORG OF FOOTB) U,1.5422868844848717e-05
SBNC,9,GOLDEN GRAIL TECHN C,4.6268606534546144e-05
Ryaay,1,,5.140956281616238e-06
DANHOS,2,,1.0281912563232476e-05
GICSA,6,,3.0845737689697434e-05
HERDEZ,12,,6.169147537939487e-05
VINTE,4,,2.0563825126464953e-05
CROP,5,,2.5704781408081192e-05
ADRD,21,,0.000107960081913941
AMWYX,5,,2.5704781408081192e-05
CSM,21,,0.000107960081913941
DPERX,5,Dreyfus Municipal In,2.5704781408081192e-05
VISI,184,PowerShares Dynamic ,0.000945935955817388
PHDG,8,iShares Dow Jones US,4.1127650252929905e-05
Banco,7,,3.598669397131367e-05
mxc,5,,2.5704781408081192e-05
RJN,19,"Sycamore Networks, I",9.767816935070853e-05
RJZ,10,,5.1409562816162384e-05
BiOS,2,,1.0281912563232476e-05
eA,2,,1.0281912563232476e-05
SIVBO,18,,9.253721306909229e-05
RTGX,1,,5.140956281616238e-06
MFL,67,,0.000344444070868288
JXI,12,,6.169147537939487e-05
JHG,150,,0.0007711434422424359
QEMM,2,Pulse Network Inc,1.0281912563232476e-05
NC.CA,1,3Pea International I,5.140956281616238e-06
STCK,5,TURBO POWER SYSTEM C,2.5704781408081192e-05
WTFCM,11,Southern BancShares ,5.655051909777862e-05
WTFCW,13,,6.68324316610111e-05
GFINBU,31,,0.0001593696447301034
NESC,29,,0.00014908773216687092
PROJ,4,,2.0563825126464953e-05
JMT,65,,0.0003341621583050555
IRR,151,,0.000776284398524052
IRV,17,BLDRS Developed Mark,8.739625678747605e-05
RBOB,14,,7.197338794262735e-05
GBOOF,5,,2.5704781408081192e-05
KUKAY,5,,2.5704781408081192e-05
LNTEF,4,Volt Information Sci,2.0563825126464953e-05
SSNNF,187,,0.0009613588246622367
CPKOF,7,,3.598669397131367e-05
OSIN,5,,2.5704781408081192e-05
PSTO,7,,3.598669397131367e-05
SOME,13,,6.68324316610111e-05
NiHD,7,,3.598669397131367e-05
CUERVO,50,,0.0002570478140808119
REDF,9,,4.6268606534546144e-05
BNTGF,4,,2.0563825126464953e-05
IRDEY,4,BlackRock MuniHoldin,2.0563825126464953e-05
IRLTY,3,iShares S&P Global U,1.5422868844848717e-05
LFLS,6,,3.0845737689697434e-05
CDYCF,13,,6.68324316610111e-05
DPAT,5,,2.5704781408081192e-05
MPAD,4,,2.0563825126464953e-05
TPPPF,5,,2.5704781408081192e-05
HKTTF,8,,4.1127650252929905e-05
SUZBY,8,,4.1127650252929905e-05
FCCT,7,,3.598669397131367e-05
MARUF,5,Deltek Inc,2.5704781408081192e-05
TGRR,44,Nuveen Mortgage Oppo,0.0002262020763911145
IAG.L,8,Voya Natural Resourc,4.1127650252929905e-05
GWX,3,SPDR S&P Interntial ,1.5422868844848717e-05
GXF,8,,4.1127650252929905e-05
OBNNF,19,GPO FIN BANORTE COM ,9.767816935070853e-05
WKLDF,3,KUKA AG ADR EACH REP,1.5422868844848717e-05
BXLC,4,LINTEC CORP NPV,2.0563825126464953e-05
LTHUQ,12,SAMSUNG ELECTRONIC P,6.169147537939487e-05
NEWTL,5,CASTLE PEAK MINING C,2.5704781408081192e-05
BOARF,85,Optimum Source Inter,0.0004369812839373803
FNNWF,4,Powerstorm Holdings ,2.0563825126464953e-05
UNDR,8,SOMERSET TST HLDG CO,4.1127650252929905e-05
DYII,4,,2.0563825126464953e-05
FBOHY,3,,1.5422868844848717e-05
GBLHF,5,,2.5704781408081192e-05
MAPGF,4,"Brenntag Ag, Muehlei",2.0563825126464953e-05
VCOC,3,IREN SPA,1.5422868844848717e-05
GLDT,4,INTRALOT SA - INTE U,2.0563825126464953e-05
EKPTF,11,Loans4less.Com Inc,5.655051909777862e-05
INCKF,5,Cardero Resource Cor,2.5704781408081192e-05
PRAC,4,Dental Patient Care ,2.0563825126464953e-05
RUSMF,8,"Micropac Industries,",4.1127650252929905e-05
SBTB,2,Triple P N.V.,1.0281912563232476e-05
SCAF,1,HKT Trust and HKT Lt,5.140956281616238e-06
SCCB,1,Suzano Papel e Celul,5.140956281616238e-06
MFMNF,4,FIRST COMMUNITY CP C,2.0563825126464953e-05
BVERS,8,MARUBENI CORP NPV,4.1127650252929905e-05
CMXHF,10,Tiger Reef Inc,5.1409562816162384e-05
SVSE,3,,1.5422868844848717e-05
GBNXF,16,SPDR S&P Internation,8.225530050585981e-05
KRNGF,4,,2.0563825126464953e-05
TRCY,3,OSISKO MNG INC COM N,1.5422868844848717e-05
BBBK,3,WEST KIRKLAND MINI C,1.5422868844848717e-05
FVSTA,2,Bexil Corporation,1.0281912563232476e-05
NHEGF,5,Lithium Technology C,2.5704781408081192e-05
VYCO,3,,1.5422868844848717e-05
AHFD,733,BOART LONGYEAR NPV,0.0037683209544247032
ESYL,4,FRANCO NEVADA CORP C,2.0563825126464953e-05
VRZPF,3,UNDERSEA RECOVERY CO,1.5422868844848717e-05
JNEEP,8,Dynacq Healthcare In,4.1127650252929905e-05
DEJ,1,FORBO HLDGS AG ADR E,5.140956281616238e-06
ATOC,5,GLOBAL HUNTER CORP C,2.5704781408081192e-05
BKCT,5,MAPLETREE LOGISTIC N,2.5704781408081192e-05
LTOUF,8,VOICE ONE CORP COM U,4.1127650252929905e-05
AMAN,15,GOLD COAST BK COM,7.711434422424359e-05
CRFN,17,ELK PETROLEUM LTD NP,8.739625678747605e-05
AGEEF,6,REVELO RES CORP COM ,3.0845737689697434e-05
AWRS,1,Productivity Technol,5.140956281616238e-06
MDRPF,14,RUSSEL METALS INC CO,7.197338794262735e-05
OJIPY,2,SBT Bancorp Inc,1.0281912563232476e-05
GXOCF,17,SECURITY CALIF COM S,8.739625678747605e-05
SMEV,52,Seacoast Commerce Ba,0.0002673297266440444
VICT,9,GOLDROCK MINES COR C,4.6268606534546144e-05
DSDVY,7,BEAVER COAL SHS OF B,3.598669397131367e-05
GPEAF,5,CSL NPV,2.5704781408081192e-05
PPCQ,2,"Silver Star Energy, ",1.0281912563232476e-05
VESTF,4,GIBSON ENERGY INC CO,2.0563825126464953e-05
MURGF,10,KAROON GAS AUSTRAL N,5.1409562816162384e-05
STYS,1,Tri City Bankshares ,5.140956281616238e-06
GCWOF,3,Baker Boyer Bancorp,1.5422868844848717e-05
SARHY,7,,3.598669397131367e-05
SNEJF,12,Nighthawk Energy Plc,6.169147537939487e-05
TBDYF,4,Vycor Medical Inc,2.0563825126464953e-05
VRED,2,Active Health Foods ,1.0281912563232476e-05
GOHG,2,Easylink Solutions C,1.0281912563232476e-05
LUSI,3,ALKALI3 RESOU INC CO,1.5422868844848717e-05
NEWTZ,5,JONES ENERGY INC PER,2.5704781408081192e-05
PAIOF,5,,2.5704781408081192e-05
RDEIF,4,"Atomic Paintball,Inc",2.0563825126464953e-05
SKFOF,4,DTS8 Coffee Company ,2.0563825126464953e-05
GLFW,4,LARSEN & TOUBRO SPON,2.0563825126464953e-05
LKREF,4,,2.0563825126464953e-05
SPEC,9,,4.6268606534546144e-05
WJXFF,10,APOGEE OPPORTUNITI N,5.1409562816162384e-05
APMFF,7,ALL WORLD RES CORP C,3.598669397131367e-05
DANOY,63,MIDAS GOLD CORP COM ,0.000323880245741823
ENTI,6,OJI HLDGS CORP ADR-E,3.0845737689697434e-05
HKEB,7,GRANITE OIL CORP COM,3.598669397131367e-05
PMTRF,5,Simulated Environmen,2.5704781408081192e-05
APRDP,5,VICTURA CONSTRUCTI C,2.5704781408081192e-05
CDNN,5,DSV UNSP ADR EACH RE,2.5704781408081192e-05
INOW,2,GREAT PORTLAND EST O,1.0281912563232476e-05
RLAB,1,Premier Pacific Cons,5.140956281616238e-06
VMEMQ,8,CORPORACION INMOBI C,4.1127650252929905e-05
SPHQ,38,MUENCHENER RUECKVE N,0.00019535633870141706
BESIY,10,"Stinger Systems, Inc",5.1409562816162384e-05
DUCP,4,GPO CEM CHIHUAHUA CO,2.0563825126464953e-05
TSLa,15,Sare Holding SAB de ,7.711434422424359e-05
myst,610,SONY CORP NPV,0.0031359833317859053
xtn,3,GORDON CREEK ENERG C,1.5422868844848717e-05
slno,1,VIRTUAL ED LINK IN C,5.140956281616238e-06
slnow,3,,1.5422868844848717e-05
trovw,1,Louisiana Food Co,5.140956281616238e-06
ATSR,6,,3.0845737689697434e-05
CEZ,15,PAION AG NPV(BR),7.711434422424359e-05
KSIH,4,RED ELECTRICA CORP E,2.0563825126464953e-05
SEPJY,5,SIKA AG CHF0.60 (BR),2.5704781408081192e-05
VIPV,4,GULF WEST INVESTME C,2.0563825126464953e-05
ABBRF,6,LINK REAL ESTATE I N,3.0845737689697434e-05
EFFDF,8,7 Star Entertainment,4.1127650252929905e-05
FBTT,3,WAJAX CORP COM NPV,1.5422868844848717e-05
WLMIY,8,EAGLE GRAPHITE INC C,4.1127650252929905e-05
XEG.CA,2,Danone SA (ADR),1.0281912563232476e-05
Celg,18,National Properties ,9.253721306909229e-05
tla,1,HK Ebus Corp,5.140956281616238e-06
ANFGF,30,PRECIOUS METALS BU T,0.00015422868844848717
GAINM,6,ALABAMA POWER CO 4.7,3.0845737689697434e-05
QUCT,3,China Industrial Ste,1.5422868844848717e-05
UFMG,4,Ifnw Dissolution Cor,2.0563825126464953e-05
CMR,5,REAL AMERICAN CAPI C,2.5704781408081192e-05
HIMR,12,Violin Memory Inc,6.169147537939487e-05
DXIEF,35,PowerShares S&P 500 ,0.00017993346985656835
FINN,6,BE Semiconductor Ind,3.0845737689697434e-05
NGHCO,9,,4.6268606534546144e-05
CJNK,2,,1.0281912563232476e-05
BDGSF,2,,1.0281912563232476e-05
MUTM,1,,5.140956281616238e-06
UBND,5,,2.5704781408081192e-05
BHGI,5,,2.5704781408081192e-05
CLVSF,5,,2.5704781408081192e-05
ITCC,4,Asia Travel Corp,2.0563825126464953e-05
TERRF,5,,2.5704781408081192e-05
CCPR,5,KS INTL HLDGS CORP C,2.5704781408081192e-05
GEGYF,16,Spectris Plc,8.225530050585981e-05
KGDEF,1,VIPR Corp,5.140956281616238e-06
LATX,27,ABRAPLATA RESOURCE C,0.00013880581960363844
SVNLF,12,GO UCITS ETF SOLUT R,6.169147537939487e-05
EWK,25,1ST BANKERS TRUS COM,0.00012852390704040596
JCYCF,3,WILMAR INTERL LTD UN,1.5422868844848717e-05
NNGPF,5,,2.5704781408081192e-05
ROYMY,5,,2.5704781408081192e-05
STEL,4,,2.0563825126464953e-05
CNIG,4,ANTOFAGASTA ORD GBP0,2.0563825126464953e-05
PGNPQ,55,,0.00028275259548889316
GWEFF,3,QUEEN CITY INV INC C,1.5422868844848717e-05
KFSYF,1,Universal Manufactur,5.140956281616238e-06
AEXAY,6,,3.0845737689697434e-05
CTPZY,6,Hollund Industrial M,3.0845737689697434e-05
RDMPQ,3,DXI Energy Inc,1.5422868844848717e-05
TRYIY,5,First National Of Ne,2.5704781408081192e-05
BORn,1,,5.140956281616238e-06
Syt,1,,5.140956281616238e-06
ALES,17,BGEO GROUP PLC ORD G,8.739625678747605e-05
SHMN,5,MUTUAL MERCHANT SV C,2.5704781408081192e-05
TRSI,12,,6.169147537939487e-05
KPCPY,10,,5.1409562816162384e-05
NUMD,2,Cellavision AB,1.0281912563232476e-05
SLCJF,4,Inspro Technologies ,2.0563825126464953e-05
USLG,7,TERNA SPA ORD EUR0.2,3.598669397131367e-05
TDTF,3,CaseyCorp Enterprise,1.5422868844848717e-05
TDTT,17,GENEL ENERGY ORD GBP,8.739625678747605e-05
MMRGF,4,KINGDEE INTL SOFTW H,2.0563825126464953e-05
rlgt,5,Latitude 360 Inc,2.5704781408081192e-05
mtdr,3,SVENSKA HANDELSBKN N,1.5422868844848717e-05
EURO,46,iShares MSCI Belgium,0.000236483988954347
NDM.TO,3,JARDINE CYCLE & CA N,1.5422868844848717e-05
FLAG,30,NN GROUP N.V. EUR0.1,0.00015422868844848717
FLGE,2,ROYAL MAIL PLC ADR E,1.0281912563232476e-05
